ID57,0.22222,0.66667,-2,0.034657
ID58,0.22222,1.1111,-2,0.028303
ID59,0.22222,1.5556,-2,0.021821
ID60,0.22222,2,-2,0.016351
ID61,0.66667,-2,-2,0.04652
ID62,0.66667,-1.5556,-2,0.06157
ID63,0.66667,-1.1111,-2,0.079231
ID64,0.66667,-0.66667,-2,0.096417
ID65,0.66667,-0.22222,-2,0.10754
ID66,0.66667,0.22222,-2,0.10754
ID67,0.66667,0.66667,-2,0.096417
ID68,0.66667,1.1111,-2,0.079231
ID69,0.66667,1.5556,-2,0.06157
ID70,0.66667,2,-2,0.04652
ID71,1.1111,-2,-2,0.069948
ID72,1.1111,-1.5556,-2,0.091079
ID73,1.1111,-1.1111,-2,0.11534
ID74,1.1111,-0.66667,-2,0.13851
ID75,1.1111,-0.22222,-2,0.15331
ID76,1.1111,0.22222,-2,0.15331
ID77,1.1111,0.66667,-2,0.13851
ID78,1.1111,1.1111,-2,0.11534
ID79,1.1111,1.5556,-2,0.091079
ID80,1.1111,2,-2,0.069948
ID81,1.5556,-2,-2,0.084591
ID82,1.5556,-1.5556,-2,0.10764
ID83,1.5556,-1.1111,-2,0.1332
ID84,1.5556,-0.66667,-2,0.15683
ID85,1.5556,-0.22222,-2,0.17159
ID86,1.5556,0.22222,-2,0.17159
ID87,1.5556,0.66667,-2,0.15683
ID88,1.5556,1.1111,-2,0.1332
ID89,1.5556,1.5556,-2,0.10764
ID90,1.5556,2,-2,0.084591
ID91,2,-2,-2,0.090798
ID92,2,-1.5556,-2,0.11246
ID93,2,-1.1111,-2,0.13544
ID94,2,-0.66667,-2,0.15584
ID95,2,-0.22222,-2,0.1682
ID96,2,0.22222,-2,0.1682
ID97,2,0.66667,-2,0.15584
ID98,2,1.1111,-2,0.13544
ID99,2,1.5556,-2,0.11246
ID100,2,2,-2,0.090798
ID101,-2,-2,-1.5556,-0.11246
ID102,-2,-1.5556,-1.5556,-0.14501
ID103,-2,-1.1111,-1.5556,-0.18241
ID104,-2,-0.66667,-1.5556,-0.21839
ID105,-2,-0.22222,-1.5556,-0.24161
ID106,-2,0.22222,-1.5556,-0.24161
ID107,-2,0.66667,-1.5556,-0.21839
ID108,-2,1.1111,-1.5556,-0.18241
ID109,-2,1.5556,-1.5556,-0.14501
ID110,-2,2,-1.5556,-0.11246
ID111,-1.5556,-2,-1.5556,-0.10764
ID112,-1.5556,-1.5556,-1.5556,-0.14417
ID113,-1.5556,-1.1111,-1.5556,-0.18899
ID114,-1.5556,-0.66667,-1.5556,-0.23515
ID115,-1.5556,-0.22222,-1.5556,-0.26667
ID116,-1.5556,0.22222,-1.5556,-0.26667
ID117,-1.5556,0.66667,-1.5556,-0.23515
ID118,-1.5556,1.1111,-1.5556,-0.18899
ID119,-1.5556,1.5556,-1.5556,-0.14417
ID120,-1.5556,2,-1.5556,-0.10764
ID121,-1.1111,-2,-1.5556,-0.091079
ID122,-1.1111,-1.5556,-1.5556,-0.12601
ID123,-1.1111,-1.1111,-1.5556,-0.17111
ID124,-1.1111,-0.66667,-1.5556,-0.22002
ID125,-1.1111,-0.22222,-1.5556,-0.25483
ID126,-1.1111,0.22222,-1.5556,-0.25483
ID127,-1.1111,0.66667,-1.5556,-0.22002
ID128,-1.1111,1.1111,-1.5556,-0.17111
ID129,-1.1111,1.5556,-1.5556,-0.12601
ID130,-1.1111,2,-1.5556,-0.091079
ID131,-0.66667,-2,-1.5556,-0.06157
ID132,-0.66667,-1.5556,-1.5556,-0.087112
ID133,-0.66667,-1.1111,-1.5556,-0.12104
ID134,-0.66667,-0.66667,-1.5556,-0.15874
ID135,-0.66667,-0.22222,-1.5556,-0.18598
ID136,-0.66667,0.22222,-1.5556,-0.18598
ID137,-0.66667,0.66667,-1.5556,-0.15874
ID138,-0.66667,1.1111,-1.5556,-0.12104
ID139,-0.66667,1.5556,-1.5556,-0.087112
ID140,-0.66667,2,-1.5556,-0.06157
ID141,-0.22222,-2,-1.5556,-0.021821
ID142,-0.22222,-1.5556,-1.5556,-0.031212
ID143,-0.22222,-1.1111,-1.5556,-0.043812
ID144,-0.22222,-0.66667,-1.5556,-0.057873
ID145,-0.22222,-0.22222,-1.5556,-0.068021
ID146,-0.22222,0.22222,-1.5556,-0.068021
ID147,-0.22222,0.66667,-1.5556,-0.057873
ID148,-0.22222,1.1111,-1.5556,-0.043812
ID149,-0.22222,1.5556,-1.5556,-0.031212
ID150,-0.22222,2,-1.5556,-0.021821
ID151,0.22222,-2,-1.5556,0.021821
ID152,0.22222,-1.5556,-1.5556,0.031212
ID153,0.22222,-1.1111,-1.5556,0.043812
ID154,0.22222,-0.66667,-1.5556,0.057873
ID155,0.22222,-0.22222,-1.5556,0.068021
ID156,0.22222,0.22222,-1.5556,0.068021
ID157,0.22222,0.66667,-1.5556,0.057873
ID158,0.22222,1.1111,-1.5556,0.043812
ID159,0.22222,1.5556,-1.5556,0.031212
ID160,0.22222,2,-1.5556,0.021821
ID161,0.66667,-2,-1.5556,0.06157
ID162,0.66667,-1.5556,-1.5556,0.087112
ID163,0.66667,-1.1111,-1.5556,0.12104
ID164,0.66667,-0.66667,-1.5556,0.15874
ID165,0.66667,-0.22222,-1.5556,0.18598
ID166,0.66667,0.22222,-1.5556,0.18598
ID167,0.66667,0.66667,-1.5556,0.15874
ID168,0.66667,1.1111,-1.5556,0.12104
ID169,0.66667,1.5556,-1.5556,0.087112
ID170,0.66667,2,-1.5556,0.06157
ID171,1.1111,-2,-1.5556,0.091079
ID172,1.1111,-1.5556,-1.5556,0.12601
ID173,1.1111,-1.1111,-1.5556,0.17111
ID174,1.1111,-0.66667,-1.5556,0.22002
ID175,1.1111,-0.22222,-1.5556,0.25483
ID176,1.1111,0.22222,-1.5556,0.25483
ID177,1.1111,0.66667,-1.5556,0.22002
ID178,1.1111,1.1111,-1.5556,0.17111
ID179,1.1111,1.5556,-1.5556,0.12601
ID180,1.1111,2,-1.5556,0.091079
ID181,1.5556,-2,-1.5556,0.10764
ID182,1.5556,-1.5556,-1.5556,0.14417
ID183,1.5556,-1.1111,-1.5556,0.18899
ID184,1.5556,-0.66667,-1.5556,0.23515
ID185,1.5556,-0.22222,-1.5556,0.26667
ID186,1.5556,0.22222,-1.5556,0.26667
ID187,1.5556,0.66667,-1.5556,0.23515
ID188,1.5556,1.1111,-1.5556,0.18899
ID189,1.5556,1.5556,-1.5556,0.14417
ID190,1.5556,2,-1.5556,0.10764
ID191,2,-2,-1.5556,0.11246
ID192,2,-1.5556,-1.5556,0.14501
ID193,2,-1.1111,-1.5556,0.18241
ID194,2,-0.66667,-1.5556,0.21839
ID195,2,-0.22222,-1.5556,0.24161
ID196,2,0.22222,-1.5556,0.24161
ID197,2,0.66667,-1.5556,0.21839
ID198,2,1.1111,-1.5556,0.18241
ID199,2,1.5556,-1.5556,0.14501
ID200,2,2,-1.5556,0.11246
ID201,-2,-2,-1.1111,-0.13544
ID202,-2,-1.5556,-1.1111,-0.18241
ID203,-2,-1.1111,-1.1111,-0.24161
ID204,-2,-0.66667,-1.1111,-0.30495
ID205,-2,-0.22222,-1.1111,-0.34986
ID206,-2,0.22222,-1.1111,-0.34986
ID207,-2,0.66667,-1.1111,-0.30495
ID208,-2,1.1111,-1.1111,-0.24161
ID209,-2,1.5556,-1.1111,-0.18241
ID210,-2,2,-1.1111,-0.13544
ID211,-1.5556,-2,-1.1111,-0.1332
ID212,-1.5556,-1.5556,-1.1111,-0.18899
ID213,-1.5556,-1.1111,-1.1111,-0.26667
ID214,-1.5556,-0.66667,-1.1111,-0.36029
ID215,-1.5556,-0.22222,-1.1111,-0.43469
ID216,-1.5556,0.22222,-1.1111,-0.43469
ID217,-1.5556,0.66667,-1.1111,-0.36029
ID218,-1.5556,1.1111,-1.1111,-0.26667
ID219,-1.5556,1.5556,-1.1111,-0.18899
ID220,-1.5556,2,-1.1111,-0.1332
ID221,-1.1111,-2,-1.1111,-0.11534
ID222,-1.1111,-1.5556,-1.1111,-0.17111
ID223,-1.1111,-1.1111,-1.1111,-0.25483
ID224,-1.1111,-0.66667,-1.1111,-0.36522
ID225,-1.1111,-0.22222,-1.1111,-0.46095
ID226,-1.1111,0.22222,-1.1111,-0.46095
ID227,-1.1111,0.66667,-1.1111,-0.36522
ID228,-1.1111,1.1111,-1.1111,-0.25483
ID229,-1.1111,1.5556,-1.1111,-0.17111
ID230,-1.1111,2,-1.1111,-0.11534
ID231,-0.66667,-2,-1.1111,-0.079231
ID232,-0.66667,-1.5556,-1.1111,-0.12104
ID233,-0.66667,-1.1111,-1.1111,-0.18598
ID234,-0.66667,-0.66667,-1.1111,-0.27373
ID235,-0.66667,-0.22222,-1.1111,-0.35046
ID236,-0.66667,0.22222,-1.1111,-0.35046
ID237,-0.66667,0.66667,-1.1111,-0.27373
ID238,-0.66667,1.1111,-1.1111,-0.18598
ID239,-0.66667,1.5556,-1.1111,-0.12104
ID240,-0.66667,2,-1.1111,-0.079231
ID241,-0.22222,-2,-1.1111,-0.028303
ID242,-0.22222,-1.5556,-1.1111,-0.043812
ID243,-0.22222,-1.1111,-1.1111,-0.068021
ID244,-0.22222,-0.66667,-1.1111,-0.10029
ID245,-0.22222,-0.22222,-1.1111,-0.12761
ID246,-0.22222,0.22222,-1.1111,-0.12761
ID247,-0.22222,0.66667,-1.1111,-0.10029
ID248,-0.22222,1.1111,-1.1111,-0.068021
ID249,-0.22222,1.5556,-1.1111,-0.043812
ID250,-0.22222,2,-1.1111,-0.028303
ID251,0.22222,-2,-1.1111,0.028303
ID252,0.22222,-1.5556,-1.1111,0.043812
ID253,0.22222,-1.1111,-1.1111,0.068021
ID254,0.22222,-0.66667,-1.1111,0.10029
ID255,0.22222,-0.22222,-1.1111,0.12761
ID256,0.22222,0.22222,-1.1111,0.12761
ID257,0.22222,0.66667,-1.1111,0.10029
ID258,0.22222,1.1111,-1.1111,0.068021
ID259,0.22222,1.5556,-1.1111,0.043812
ID260,0.22222,2,-1.1111,0.028303
ID261,0.66667,-2,-1.1111,0.079231
ID262,0.66667,-1.5556,-1.1111,0.12104
ID263,0.66667,-1.1111,-1.1111,0.18598
ID264,0.66667,-0.66667,-1.1111,0.27373
ID265,0.66667,-0.22222,-1.1111,0.35046
ID266,0.66667,0.22222,-1.1111,0.35046
ID267,0.66667,0.66667,-1.1111,0.27373
ID268,0.66667,1.1111,-1.1111,0.18598
ID269,0.66667,1.5556,-1.1111,0.12104
ID270,0.66667,2,-1.1111,0.079231
ID271,1.1111,-2,-1.1111,0.11534
ID272,1.1111,-1.5556,-1.1111,0.17111
ID273,1.1111,-1.1111,-1.1111,0.25483
ID274,1.1111,-0.66667,-1.1111,0.36522
ID275,1.1111,-0.22222,-1.1111,0.46095
ID276,1.1111,0.22222,-1.1111,0.46095
ID277,1.1111,0.66667,-1.1111,0.36522
ID278,1.1111,1.1111,-1.1111,0.25483
ID279,1.1111,1.5556,-1.1111,0.17111
ID280,1.1111,2,-1.1111,0.11534
ID281,1.5556,-2,-1.1111,0.1332
ID282,1.5556,-1.5556,-1.1111,0.18899
ID283,1.5556,-1.1111,-1.1111,0.26667
ID284,1.5556,-0.66667,-1.1111,0.36029
ID285,1.5556,-0.22222,-1.1111,0.43469
ID286,1.5556,0.22222,-1.1111,0.43469
ID287,1.5556,0.66667,-1.1111,0.36029
ID288,1.5556,1.1111,-1.1111,0.26667
ID289,1.5556,1.5556,-1.1111,0.18899
ID290,1.5556,2,-1.1111,0.1332
ID291,2,-2,-1.1111,0.13544
ID292,2,-1.5556,-1.1111,0.18241
ID293,2,-1.1111,-1.1111,0.24161
ID294,2,-0.66667,-1.1111,0.30495
ID295,2,-0.22222,-1.1111,0.34986
ID296,2,0.22222,-1.1111,0.34986
ID297,2,0.66667,-1.1111,0.30495
ID298,2,1.1111,-1.1111,0.24161
ID299,2,1.5556,-1.1111,0.18241
ID300,2,2,-1.1111,0.13544
ID301,-2,-2,-0.66667,-0.15584
ID302,-2,-1.5556,-0.66667,-0.21839
ID303,-2,-1.1111,-0.66667,-0.30495
ID304,-2,-0.66667,-0.66667,-0.40961
ID305,-2,-0.22222,-0.66667,-0.49363
ID306,-2,0.22222,-0.66667,-0.49363
ID307,-2,0.66667,-0.66667,-0.40961
ID308,-2,1.1111,-0.66667,-0.30495
ID309,-2,1.5556,-0.66667,-0.21839
ID310,-2,2,-0.66667,-0.15584
ID311,-1.5556,-2,-0.66667,-0.15683
ID312,-1.5556,-1.5556,-0.66667,-0.23515
ID313,-1.5556,-1.1111,-0.66667,-0.36029
ID314,-1.5556,-0.66667,-0.66667,-0.54669
ID315,-1.5556,-0.22222,-0.66667,-0.73901
ID316,-1.5556,0.22222,-0.66667,-0.73901
ID317,-1.5556,0.66667,-0.66667,-0.54669
ID318,-1.5556,1.1111,-0.66667,-0.36029
ID319,-1.5556,1.5556,-0.66667,-0.23515
ID320,-1.5556,2,-0.66667,-0.15683
ID321,-1.1111,-2,-0.66667,-0.13851
ID322,-1.1111,-1.5556,-0.66667,-0.22002
ID323,-1.1111,-1.1111,-0.66667,-0.36522
ID324,-1.1111,-0.66667,-0.66667,-0.62086
ID325,-1.1111,-0.22222,-0.66667,-0.95613
ID326,-1.1111,0.22222,-0.66667,-0.95613
ID327,-1.1111,0.66667,-0.66667,-0.62086
ID328,-1.1111,1.1111,-0.66667,-0.36522
ID329,-1.1111,1.5556,-0.66667,-0.22002
ID330,-1.1111,2,-0.66667,-0.13851
ID331,-0.66667,-2,-0.66667,-0.096417
ID332,-0.66667,-1.5556,-0.66667,-0.15874
ID333,-0.66667,-1.1111,-0.66667,-0.27373
ID334,-0.66667,-0.66667,-0.66667,-0.47777
ID335,-0.66667,-0.22222,-0.66667,-0.73285
ID336,-0.66667,0.22222,-0.66667,-0.73285
ID337,-0.66667,0.66667,-0.66667,-0.47777
ID338,-0.66667,1.1111,-0.66667,-0.27373
ID339,-0.66667,1.5556,-0.66667,-0.15874
ID340,-0.66667,2,-0.66667,-0.096417
ID341,-0.22222,-2,-0.66667,-0.034657
ID342,-0.22222,-1.5556,-0.66667,-0.057873
ID343,-0.22222,-1.1111,-0.66667,-0.10029
ID344,-0.22222,-0.66667,-0.66667,-0.17035
ID345,-0.22222,-0.22222,-0.66667,-0.2447
ID346,-0.22222,0.22222,-0.66667,-0.2447
ID347,-0.22222,0.66667,-0.66667,-0.17035
ID348,-0.22222,1.1111,-0.66667,-0.10029
ID349,-0.22222,1.5556,-0.66667,-0.057873
ID350,-0.22222,2,-0.66667,-0.034657
ID351,0.22222,-2,-0.66667,0.034657
ID352,0.22222,-1.5556,-0.66667,0.057873
ID353,0.22222,-1.1111,-0.66667,0.10029
ID354,0.22222,-0.66667,-0.66667,0.17035
ID355,0.22222,-0.22222,-0.66667,0.2447
ID356,0.22222,0.22222,-0.66667,0.2447
ID357,0.22222,0.66667,-0.66667,0.17035
ID358,0.22222,1.1111,-0.66667,0.10029
ID359,0.22222,1.5556,-0.66667,0.057873
ID360,0.22222,2,-0.66667,0.034657
ID361,0.66667,-2,-0.66667,0.096417
ID362,0.66667,-1.5556,-0.66667,0.15874
ID363,0.66667,-1.1111,-0.66667,0.27373
ID364,0.66667,-0.66667,-0.66667,0.47777
ID365,0.66667,-0.22222,-0.66667,0.73285
ID366,0.66667,0.22222,-0.66667,0.73285
ID367,0.66667,0.66667,-0.66667,0.47777
ID368,0.66667,1.1111,-0.66667,0.27373
ID369,0.66667,1.5556,-0.66667,0.15874
ID370,0.66667,2,-0.66667,0.096417
ID371,1.1111,-2,-0.66667,0.13851
ID372,1.1111,-1.5556,-0.66667,0.22002
ID373,1.1111,-1.1111,-0.66667,0.36522
ID374,1.1111,-0.66667,-0.66667,0.62086
ID375,1.1111,-0.22222,-0.66667,0.95613
ID376,1.1111,0.22222,-0.66667,0.95613
ID377,1.1111,0.66667,-0.66667,0.62086
ID378,1.1111,1.1111,-0.66667,0.36522
ID379,1.1111,1.5556,-0.66667,0.22002
ID380,1.1111,2,-0.66667,0.13851
ID381,1.5556,-2,-0.66667,0.15683
ID382,1.5556,-1.5556,-0.66667,0.23515
ID383,1.5556,-1.1111,-0.66667,0.36029
ID384,1.5556,-0.66667,-0.66667,0.54669
ID385,1.5556,-0.22222,-0.66667,0.73901
ID386,1.5556,0.22222,-0.66667,0.73901
ID387,1.5556,0.66667,-0.66667,0.54669
ID388,1.5556,1.1111,-0.66667,0.36029
ID389,1.5556,1.5556,-0.66667,0.23515
ID390,1.5556,2,-0.66667,0.15683
ID391,2,-2,-0.66667,0.15584
ID392,2,-1.5556,-0.66667,0.21839
ID393,2,-1.1111,-0.66667,0.30495
ID394,2,-0.66667,-0.66667,0.40961
ID395,2,-0.22222,-0.66667,0.49363
ID396,2,0.22222,-0.66667,0.49363
ID397,2,0.66667,-0.66667,0.40961
ID398,2,1.1111,-0.66667,0.30495
ID399,2,1.5556,-0.66667,0.21839
ID400,2,2,-0.66667,0.15584
ID401,-2,-2,-0.22222,-0.1682
ID402,-2,-1.5556,-0.22222,-0.24161
ID403,-2,-1.1111,-0.22222,-0.34986
ID404,-2,-0.66667,-0.22222,-0.49363
ID405,-2,-0.22222,-0.22222,-0.62248
ID406,-2,0.22222,-0.22222,-0.62248
ID407,-2,0.66667,-0.22222,-0.49363
ID408,-2,1.1111,-0.22222,-0.34986
ID409,-2,1.5556,-0.22222,-0.24161
ID410,-2,2,-0.22222,-0.1682
ID411,-1.5556,-2,-0.22222,-0.17159
ID412,-1.5556,-1.5556,-0.22222,-0.26667
ID413,-1.5556,-1.1111,-0.22222,-0.43469
ID414,-1.5556,-0.66667,-0.22222,-0.73901
ID415,-1.5556,-0.22222,-0.22222,-1.1783
ID416,-1.5556,0.22222,-0.22222,-1.1783
ID417,-1.5556,0.66667,-0.22222,-0.73901
ID418,-1.5556,1.1111,-0.22222,-0.43469
ID419,-1.5556,1.5556,-0.22222,-0.26667
ID420,-1.5556,2,-0.22222,-0.17159
ID421,-1.1111,-2,-0.22222,-0.15331
ID422,-1.1111,-1.5556,-0.22222,-0.25483
ID423,-1.1111,-1.1111,-0.22222,-0.46095
ID424,-1.1111,-0.66667,-0.22222,-0.95613
ID425,-1.1111,-0.22222,-0.22222,-2.5315
ID426,-1.1111,0.22222,-0.22222,-2.5315
ID427,-1.1111,0.66667,-0.22222,-0.95613
ID428,-1.1111,1.1111,-0.22222,-0.46095
ID429,-1.1111,1.5556,-0.22222,-0.25483
ID430,-1.1111,2,-0.22222,-0.15331
ID431,-0.66667,-2,-0.22222,-0.10754
ID432,-0.66667,-1.5556,-0.22222,-0.18598
ID433,-0.66667,-1.1111,-0.22222,-0.35046
ID434,-0.66667,-0.66667,-0.22222,-0.73285
ID435,-0.66667,-0.22222,-0.22222,-1.5932
ID436,-0.66667,0.22222,-0.22222,-1.5932
ID437,-0.66667,0.66667,-0.22222,-0.73285
ID438,-0.66667,1.1111,-0.22222,-0.35046
ID439,-0.66667,1.5556,-0.22222,-0.18598
ID440,-0.66667,2,-0.22222,-0.10754
ID441,-0.22222,-2,-0.22222,-0.038787
ID442,-0.22222,-1.5556,-0.22222,-0.068021
ID443,-0.22222,-1.1111,-0.22222,-0.12761
ID444,-0.22222,-0.66667,-0.22222,-0.2447
ID445,-0.22222,-0.22222,-0.22222,-0.39967
ID446,-0.22222,0.22222,-0.22222,-0.39967
ID447,-0.22222,0.66667,-0.22222,-0.2447
ID448,-0.22222,1.1111,-0.22222,-0.12761
ID449,-0.22222,1.5556,-0.22222,-0.068021
ID450,-0.22222,2,-0.22222,-0.038787
ID451,0.22222,-2,-0.22222,0.038787
ID452,0.22222,-1.5556,-0.22222,0.068021
ID453,0.22222,-1.1111,-0.22222,0.12761
ID454,0.22222,-0.66667,-0.22222,0.2447
ID455,0.22222,-0.22222,-0.22222,0.39967
ID456,0.22222,0.22222,-0.22222,0.39967
ID457,0.22222,0.66667,-0.22222,0.2447
ID458,0.22222,1.1111,-0.22222,0.12761
ID459,0.22222,1.5556,-0.22222,0.068021
ID460,0.22222,2,-0.22222,0.038787
ID461,0.66667,-2,-0.22222,0.10754
ID462,0.66667,-1.5556,-0.22222,0.18598
ID463,0.66667,-1.1111,-0.22222,0.35046
ID464,0.66667,-0.66667,-0.22222,0.73285
ID465,0.66667,-0.22222,-0.22222,1.5932
ID466,0.66667,0.22222,-0.22222,1.5932
ID467,0.66667,0.66667,-0.22222,0.73285
ID468,0.66667,1.1111,-0.22222,0.35046
ID469,0.66667,1.5556,-0.22222,0.18598
ID470,0.66667,2,-0.22222,0.10754
ID471,1.1111,-2,-0.22222,0.15331
ID472,1.1111,-1.5556,-0.22222,0.25483
ID473,1.1111,-1.1111,-0.22222,0.46095
ID474,1.1111,-0.66667,-0.22222,0.95613
ID475,1.1111,-0.22222,-0.22222,2.5315
ID476,1.1111,0.22222,-0.22222,2.5315
ID477,1.1111,0.66667,-0.22222,0.95613
ID478,1.1111,1.1111,-0.22222,0.46095
ID479,1.1111,1.5556,-0.22222,0.25483
ID480,1.1111,2,-0.22222,0.15331
ID481,1.5556,-2,-0.22222,0.17159
ID482,1.5556,-1.5556,-0.22222,0.26667
ID483,1.5556,-1.1111,-0.22222,0.43469
ID484,1.5556,-0.66667,-0.22222,0.73901
ID485,1.5556,-0.22222,-0.22222,1.1783
ID486,1.5556,0.22222,-0.22222,1.1783
ID487,1.5556,0.66667,-0.22222,0.73901
ID488,1.5556,1.1111,-0.22222,0.43469
ID489,1.5556,1.5556,-0.22222,0.26667
ID490,1.5556,2,-0.22222,0.17159
ID491,2,-2,-0.22222,0.1682
ID492,2,-1.5556,-0.22222,0.24161
ID493,2,-1.1111,-0.22222,0.34986
ID494,2,-0.66667,-0.22222,0.49363
ID495,2,-0.22222,-0.22222,0.62248
ID496,2,0.22222,-0.22222,0.62248
ID497,2,0.66667,-0.22222,0.49363
ID498,2,1.1111,-0.22222,0.34986
ID499,2,1.5556,-0.22222,0.24161
ID500,2,2,-0.22222,0.1682
ID501,-2,-2,0.22222,-0.1682
ID502,-2,-1.5556,0.22222,-0.24161
ID503,-2,-1.1111,0.22222,-0.34986
ID504,-2,-0.66667,0.22222,-0.49363
ID505,-2,-0.22222,0.22222,-0.62248
ID506,-2,0.22222,0.22222,-0.62248
ID507,-2,0.66667,0.22222,-0.49363
ID508,-2,1.1111,0.22222,-0.34986
ID509,-2,1.5556,0.22222,-0.24161
ID510,-2,2,0.22222,-0.1682
ID511,-1.5556,-2,0.22222,-0.17159
ID512,-1.5556,-1.5556,0.22222,-0.26667
ID513,-1.5556,-1.1111,0.22222,-0.43469
ID514,-1.5556,-0.66667,0.22222,-0.73901
ID515,-1.5556,-0.22222,0.22222,-1.1783
ID516,-1.5556,0.22222,0.22222,-1.1783
ID517,-1.5556,0.66667,0.22222,-0.73901
ID518,-1.5556,1.1111,0.22222,-0.43469
ID519,-1.5556,1.5556,0.22222,-0.26667
ID520,-1.5556,2,0.22222,-0.17159
ID521,-1.1111,-2,0.22222,-0.15331
ID522,-1.1111,-1.5556,0.22222,-0.25483
ID523,-1.1111,-1.1111,0.22222,-0.46095
ID524,-1.1111,-0.66667,0.22222,-0.95613
ID525,-1.1111,-0.22222,0.22222,-2.5315
ID526,-1.1111,0.22222,0.22222,-2.5315
ID527,-1.1111,0.66667,0.22222,-0.95613
ID528,-1.1111,1.1111,0.22222,-0.46095
ID529,-1.1111,1.5556,0.22222,-0.25483
ID530,-1.1111,2,0.22222,-0.15331
ID531,-0.66667,-2,0.22222,-0.10754
ID532,-0.66667,-1.5556,0.22222,-0.18598
ID533,-0.66667,-1.1111,0.22222,-0.35046
ID534,-0.66667,-0.66667,0.22222,-0.73285
ID535,-0.66667,-0.22222,0.22222,-1.5932
ID536,-0.66667,0.22222,0.22222,-1.5932
ID537,-0.66667,0.66667,0.22222,-0.73285
ID538,-0.66667,1.1111,0.22222,-0.35046
ID539,-0.66667,1.5556,0.22222,-0.18598
ID540,-0.66667,2,0.22222,-0.10754
ID541,-0.22222,-2,0.22222,-0.038787
ID542,-0.22222,-1.5556,0.22222,-0.068021
ID543,-0.22222,-1.1111,0.22222,-0.12761
ID544,-0.22222,-0.66667,0.22222,-0.2447
ID545,-0.22222,-0.22222,0.22222,-0.39967
ID546,-0.22222,0.22222,0.22222,-0.39967
ID547,-0.22222,0.66667,0.22222,-0.2447
ID548,-0.22222,1.1111,0.22222,-0.12761
ID549,-0.22222,1.5556,0.22222,-0.068021
ID550,-0.22222,2,0.22222,-0.038787
ID551,0.22222,-2,0.22222,0.038787
ID552,0.22222,-1.5556,0.22222,0.068021
ID553,0.22222,-1.1111,0.22222,0.12761
ID554,0.22222,-0.66667,0.22222,0.2447
ID555,0.22222,-0.22222,0.22222,0.39967
ID556,0.22222,0.22222,0.22222,0.39967
ID557,0.22222,0.66667,0.22222,0.2447
ID558,0.22222,1.1111,0.22222,0.12761
ID559,0.22222,1.5556,0.22222,0.068021
ID560,0.22222,2,0.22222,0.038787
ID561,0.66667,-2,0.22222,0.10754
ID562,0.66667,-1.5556,0.22222,0.18598
ID563,0.66667,-1.1111,0.22222,0.35046
ID564,0.66667,-0.66667,0.22222,0.73285
ID565,0.66667,-0.22222,0.22222,1.5932
ID566,0.66667,0.22222,0.22222,1.5932
