ID,,,,,,,,,,
VFID6008,49.44487,-6.874460623,12.34097523,6.622179276,184278208,-10.94539815,0.403452782,,,   -0.1824   -0.1890   -0.1711   -0.1210   -0.0438    0.0438
VFID6020,36.56968689,-6.525157552,12.73370155,4.584623095,1134878336,-18.00110677,0.668359931,,,   -0.1450   -0.1442   -0.1260   -0.0871   -0.0312    0.0312
VFID6035,103.5431213,-6.260858483,11.60069349,5.202961396,5936096256,-19.16167276,0.738910285,,,   -0.1125   -0.1076   -0.0911   -0.0616   -0.0218    0.0218
VFID6038,14.89776993,-8.586132799,13.21124013,11.39157151,0,-15.01731528,1.932408937,,,
VFID6042,33.04618073,-6.869018426,11.49997744,7.579215174,6908905472,-19.72302488,1.531563939,,,  Columns 7 through 10
VFID6045,84.9417572,-6.224640961,12.6465031,3.481575935,4968407552,-19.94745786,0.889650462,,,
VFID6050,160.7389984,-6.07131872,11.2121776,5.044376602,39531876352,-21.11317571,1.075307784,,,    0.0616    0.0911    0.1076    0.1125
VFID6056,11.80650234,-8.672724212,15.5574055,7.793219908,66147092,-15.04078885,2.211113581,,,    0.0871    0.1260    0.1442    0.1450
VFID6059,28.12685966,-7.86097742,14.60126336,6.281727763,170915984,-10.65965034,1.971228184,,,    0.1210    0.1711    0.1890    0.1824
VFID6063,14.39200306,-8.678967562,15.44549502,7.912791833,16342218,-14.92988958,2.053861663,,,    0.1587    0.2200    0.2352    0.2184
VFID6089,7.377779007,-8.637879104,14.32958229,9.251668426,0,-12.03396514,0.405639574,,,    0.1860    0.2548    0.2667    0.2416
VFID6094,50.9473114,-9.082388493,14.93614301,9.893408075,0,-20.07561893,0.520711754,,,    0.1860    0.2548    0.2667    0.2416
VFID6099,11.86099815,-8.672741863,14.68026818,8.73111513,21889458,-15.12594708,0.968233066,,,    0.1587    0.2200    0.2352    0.2184
VFID6100,9.640981674,-8.770894214,14.91742724,8.654303223,76357616,-15.85058508,1.213266615,,,    0.1210    0.1711    0.1890    0.1824
VFID6108,85.92533875,-7.741982742,13.95844871,6.340905737,4068824576,-19.6254529,1.379050409,,,    0.0871    0.1260    0.1442    0.1450
VFID6115,28.64977837,-8.403707476,14.38150652,8.039241398,1488085504,-13.82261167,1.062905379,,,    0.0616    0.0911    0.1076    0.1125
VFID6119,7.714226723,-8.174010262,13.32565283,8.846342444,0,-12.22578272,0.283174235,,,
VFID6121,10.0953474,-8.161452252,14.22101283,7.373678411,12652271,-10.21797393,1.222143345,,,
VFID6125,24.50909996,-8.157481786,14.24212863,7.282159766,0,-12.80142561,1.2850466,,,"val(:,:,3) ="
VFID6127,54.46546936,-8.279934987,13.49565015,8.881396225,4812721664,-19.70392846,0.146282636,,,
VFID6132,36.40166473,-10.87736137,17.70415644,11.64622825,2503297536,-19.60587264,0.717438718,,,  Columns 1 through 6
VFID6135,13.21664619,-8.192063805,14.18407562,7.415406906,151193216,-16.42497547,1.181116493,,,
